add,keep,del
2.0645645645645647,7.647058823529412,78.92340992340992
2.3809523809523814,4.838709677419354,74.16784103813121
0.0,11.490683229813664,80.70974752003207
1.6666666666666667,2.985074626865672,64.53431246876109
0.0,2.6548672566371683,61.89232409381663
2.173913043478261,3.8961038961038965,59.28599107164986
1.1904761904761902,5.940594059405941,82.19890658102615
0.0,5.288461538461539,71.05112754237983
0.0,1.4285714285714286,31.862742952995664
0.0,10.34584813123626,72.73049861912189
0.0,4.0,54.66920033616469
6.746031746031746,13.289161818573586,54.95380273043086
3.846153846153846,8.771929824561402,75.67426174713918
0.0,8.849557522123893,80.51305126592658
3.125,6.147540983606556,76.61273019846236
0.0,0.0,64.93479467258601
2.362609142270159,10.476190476190474,78.27645209027007
0.0,11.39240506329114,56.35398759368011
0.0,5.970149253731343,63.66412283125609
4.166666666666666,10.714285714285714,64.12356999760216
0.0,8.759124087591239,72.85061971217064
0.0,9.027777777777777,74.88099324506288
1.4285714285714286,8.888888888888888,91.11867806989758
0.0,0.0,75.93498358518053
2.716727716727717,2.4,57.770142563144255
0.0,5.084745762711865,62.576993376702504
2.2727272727272725,5.555555555555556,78.96369084534595
0.0,5.985915492957747,78.79872039856562
2.941176470588235,4.054054054054055,72.08653089123696
0.0,6.870229007633588,57.06270131635398
0.0,16.363636363636367,52.174101509898726
0.0,7.258064516129033,66.68739016253055
0.0,12.806267806267805,62.64763515534327
1.3888888888888888,4.471544715447155,85.98452295539164
1.6666666666666667,4.761904761904762,55.681277661902804
0.0,5.660377358490566,75.35297467233262
1.6782546152001916,7.894736842105263,82.73408748698809
4.256965944272446,5.607476635514019,66.7068204812326
0.0,9.09090909090909,75.43686290825879
2.8571428571428568,9.375,93.21768257381524
0.0,9.67741935483871,55.87202374667797
0.0,8.411214953271028,32.22850678733031
2.3809523809523814,5.128205128205128,85.3123723589915
2.173913043478261,5.263157894736842,72.07884701745141
2.173913043478261,0.0,71.14467052242883
3.125,10.869565217391305,76.79783033771523
0.0,7.142857142857144,85.36216790426894
1.923076923076923,5.454545454545455,70.48572117537634
0.0,10.317460317460316,73.98383435752643
2.0,5.263157894736842,80.39054454529422
0.0,7.964601769911505,73.79886863607794
1.5625,5.8441558441558445,74.40284692077562
0.0,12.121212121212121,68.12920068734023
0.5882352941176471,8.280254777070063,72.28189141218768
0.0,5.88235294117647,74.9981731823164
2.5,6.521739130434782,57.537048942853886
0.0,4.605263157894737,70.56553075152037
1.3888888888888888,5.454545454545455,68.60695135831928
1.6666666666666667,6.0402684563758395,61.41749440588732
3.125,4.508196721311476,52.8893843586581
0.0,5.617977528089887,48.35456446720474
1.6666666666666667,7.82608695652174,73.62189138608353
0.0,9.75609756097561,55.33748955140708
0.0,10.0,67.97641974542246
0.0,13.380281690140844,83.92716428568099
0.0,5.88235294117647,80.44802171677169
0.0,6.544502617801047,78.38587495044439
2.6315789473684212,7.894736842105263,63.64548494983278
3.7037037037037033,7.142857142857142,80.21750308515014
2.5,6.122448979591836,63.21923732499286
1.4705882352941175,2.717391304347826,80.39747749436994
0.0,11.81818181818182,58.12743966133377
0.0,3.7593984962406015,57.95310042430012
0.0,4.49438202247191,70.75922088589576
0.8928571428571428,8.21917808219178,82.84256846615611
2.3809523809523814,6.779661016949154,57.53163222171125
0.0,11.111111111111109,78.6764763432865
0.0,4.166666666666667,46.933649917538936
2.083333333333333,7.5,57.000832158687565
0.0,15.816235504014276,52.28065695854873
0.0,6.60377358490566,82.53789374038365
0.0,13.461538461538462,97.16981132075472
1.4285714285714284,3.75,72.00039300123801
0.0,10.849056603773588,60.77512893390873
0.0,10.174736075718965,75.78458902972164
0.0,7.954545454545454,47.544500476089226
3.3333333333333335,9.134615384615383,59.525165046299634
0.0,6.666666666666667,79.23002034298418
1.3513513513513513,7.317073170731707,60.57523527545734
0.0,4.316546762589928,50.32967032967033
0.0,0.0,53.98310240047702
0.0,3.6585365853658534,66.42063733458012
0.0,3.6585365853658534,71.52794673680748
1.785714285714286,2.6548672566371683,61.046047860768674
0.0,5.056179775280898,86.58860747096041
0.0,6.287425149700598,73.91948974428968
0.0,6.569343065693431,62.15724167729172
0.0,6.8181818181818175,36.16585067319462
3.846153846153846,4.511278195488721,70.87826706911771
0.0,12.711864406779661,66.48240115718419
0.0,6.976744186046512,85.63306279868492
0.0,3.3783783783783785,76.86472487050521
0.0,0.0,67.45130412368144
0.0,7.792207792207792,83.04048079005454
0.45045045045045046,9.057971014492752,87.72925958291628
3.7037037037037033,3.428571428571429,54.916482104316756
0.0,3.125,74.26285534359866
0.0,6.122448979591836,67.68524418770079
0.0,4.102564102564102,65.07723633364236
3.125,7.207207207207207,70.3848900419447
0.0,4.464285714285714,79.17965693386623
2.272727272727273,9.433962264150944,75.98379129360914
0.0,5.208333333333333,50.96205021404605
1.4705882352941175,11.70814479638009,71.67989608171665
2.0,4.870129870129871,67.63221937552294
0.0,4.761904761904763,57.48937858684396
0.0,5.797101449275362,81.31243152951477
3.846153846153846,1.3636363636363638,77.87774314290634
0.0,4.605263157894737,72.51787192526017
4.651162790697675,2.430555555555556,78.8542324324157
0.0,3.435114503816793,58.28752850610921
4.166666666666666,2.912621359223301,44.87186431115342
4.166666666666666,6.293706293706294,58.84799087804852
2.083333333333333,7.142857142857142,74.25754473426512
0.0,4.166666666666667,70.54856844451447
0.0,5.384615384615386,83.40496811149877
2.7777777777777777,2.830188679245283,80.35575448728683
4.166666666666666,5.660377358490566,79.32754055452416
0.0,3.571428571428572,65.28023700437492
2.941176470588235,5.454545454545455,55.40608767163215
2.6315789473684212,11.655011655011654,56.53186274509804
3.4482758620689653,5.813953488372093,86.76234498770046
2.3809523809523814,8.108108108108107,69.18512085685337
2.6315789473684212,7.258064516129033,64.05980978688521
0.0,7.638888888888889,82.02231994910044
0.0,8.825095394444936,72.56726436356557
1.785714285714286,8.26086956521739,67.13290893596718
0.0,6.122448979591836,67.0312717405061
0.0,4.761904761904763,70.12677739950468
6.0,7.857142857142857,72.83069460523154
0.0,4.3269230769230775,64.75429939417627
0.0,3.7267080745341614,52.72099189239068
3.125,4.477611940298507,63.01351607860737
0.0,2.7522935779816518,55.52889453890566
2.083333333333333,5.47945205479452,75.90276078403234
0.5813953488372093,6.586826347305388,79.11344107660707
2.9411764705882355,9.649122807017545,84.58934949174272
0.0,6.185567010309279,76.92974303772732
0.0,8.974358974358974,78.83870384263815
6.666666666666667,4.615384615384616,69.8074791323741
1.25,8.823529411764707,77.67771101411485
3.6744505494505497,2.4193548387096775,71.98661042574845
4.838709677419354,2.8000000000000003,84.26263165577058
0.0,5.9880239520958085,65.16946505743908
4.761904761904763,4.10958904109589,68.40804740966959
2.6315789473684212,12.22222222222222,71.6054760268011
0.0,4.0,61.62503316781016
0.0,5.0,81.03764167204626
0.0,10.638297872340424,66.83304242749732
2.7777777777777777,5.333333333333334,64.41611422743499
0.0,5.454545454545455,69.3842831263746
5.2304964539007095,6.896551724137932,81.46438636411844
0.0,10.344827586206897,81.1227550546568
2.0,9.876543209876543,77.7371273712737
0.0,10.344827586206897,86.48065282681421
0.0,5.701754385964912,58.23163841807909
3.571428571428572,4.477611940298507,63.5474813202788
0.9433962264150944,12.637362637362637,73.74973295881631
2.0833333333333335,5.913978494623655,85.10450812141741
0.0,4.3999999999999995,63.56863544339826
3.3437283437283436,6.470588235294117,85.62954956654812
1.0416666666666665,10.245901639344263,84.40015568579645
0.0,5.47945205479452,71.70803470834821
0.0,3.6585365853658534,52.09343446293898
0.6578947368421052,7.317073170731707,82.93847464036756
1.6465677179962894,6.8181818181818175,73.50752738098254
0.0,9.302325581395348,54.01828812910983
3.846153846153846,3.0612244897959178,74.59916160662561
4.878048780487805,3.0172413793103448,74.51920463947984
2.083333333333333,4.2682926829268295,79.38473516592369
0.0,3.0927835051546393,64.41885632705232
1.724137931034483,8.333333333333332,75.67460317460318
3.225806451612904,3.8961038961038965,78.68446458148462
0.0,7.594936708860758,87.47345463204495
0.0,4.761904761904763,76.6542600792627
0.0,7.575757575757574,75.55902683820817
0.0,4.347826086956521,61.86868686868687
2.8605015673981193,27.263007840342123,81.36769899470595
2.0833333333333335,0.0,80.52406339535052
0.0,8.267020335985853,64.84797046771183
1.5151515151515151,4.910714285714286,70.89379858514674
0.0,9.200326397388823,50.48984550578324
3.846153846153846,4.074074074074074,66.81232859996275
0.0,4.10958904109589,77.04388413561828
2.5000000000000004,4.166666666666667,64.5999253447523
0.0,9.426229508196721,74.44936660476654
4.667788057190917,0.0,70.89584368272894
0.0,9.444444444444445,65.28117225332089
0.0,5.084745762711865,70.03711652124966
4.347826086956522,7.407407407407408,84.03529440966435
3.125,6.0,71.95094760312153
9.09090909090909,5.769230769230769,54.94074199964969
2.941176470588235,4.8672566371681425,56.855667818689206
0.0,3.0534351145038165,66.88279112078887
1.4285714285714286,5.263157894736841,77.03583316230527
0.0,6.25,76.22297571898731
2.777777777777778,2.8037383177570088,84.80592150760553
4.545454545454546,6.8181818181818175,82.12519936204146
0.0,4.301075268817204,84.07133973416555
5.0,3.79746835443038,79.3792103801544
2.7777777777777777,6.976744186046512,77.45872569401982
0.0,6.60377358490566,84.99822669882253
0.0,7.758620689655173,81.84429461823765
0.0,4.285714285714286,54.349641266699656
0.0,4.2105263157894735,68.74239650386819
0.0,6.967213114754098,53.344981289896545
0.0,7.6923076923076925,75.26266551255429
2.272727272727273,3.6764705882352935,73.34215306790593
2.083333333333333,7.042253521126761,85.64606965322426
0.0,5.905511811023622,65.41963948114046
0.0,14.473684210526317,78.10429700684041
3.125,9.523809523809522,88.63340026275998
1.6666666666666667,7.954545454545454,77.16390411733849
0.0,3.787878787878788,87.59285689561527
2.6315789473684212,9.883720930232558,64.08724717399026
1.388888888888889,1.0416666666666667,82.91779655003988
0.0,6.338028169014084,45.46162868080677
6.000000000000001,4.615384615384616,61.31451268515802
0.0,2.1897810218978098,60.03091307248381
0.0,6.626506024096386,71.29324593901397
4.3478260869565215,4.761904761904763,68.59355606958215
0.0,9.126984126984128,57.7699620103606
2.941176470588235,8.045977011494253,68.81686831444685
0.0,7.627118644067797,76.64469194513434
0.0,8.333333333333332,73.60027670722232
0.0,5.208333333333333,71.27372638553138
0.0,6.741573033707865,63.81278006201461
0.0,17.942302031204004,65.07143195522559
0.0,5.454545454545455,65.17518440463645
0.0,8.646616541353385,53.175054769373645
2.272727272727273,4.477611940298507,77.28749233080043
2.083333333333333,5.1020408163265305,82.07178094404888
0.0,9.49367088607595,76.48474820653529
2.0000000000000004,5.940594059405941,82.17435082211678
0.0,4.848305752561072,67.20206745206745
0.0,4.081632653061225,70.48954208224144
0.0,10.240963855421688,39.15802663713892
1.3888888888888888,3.649635036496351,75.53540752902148
0.0,1.9999999999999998,53.24804191225064
0.0,5.985915492957747,84.86244122895708
1.5625000000000004,6.25,79.32298442389508
0.0,6.741573033707865,80.31824674301149
0.6493506493506493,4.878048780487805,79.58378483757043
0.0,1.0869565217391306,74.55234580611393
1.6666666666666667,4.621848739495799,80.56310463574322
1.724137931034483,6.60377358490566,72.3541666672474
1.4285714285714286,4.6875,71.7948717948718
2.173913043478261,9.63855421686747,74.03325851933835
2.1848739495798317,8.914728682170542,75.60371253353027
4.545454545454545,10.416666666666668,75.67407731547179
0.0,10.126582278481013,78.62752563452455
5.0,2.8846153846153846,69.8735621668729
1.9607843137254901,7.692307692307692,81.9311922093252
0.0,3.79746835443038,55.51783569988251
5.357142857142857,6.976744186046512,78.13829191403563
2.5044722719141324,5.166051660516605,64.75182673341058
2.5,3.79746835443038,71.96586354670342
0.0,3.8461538461538463,80.2910375856148
0.0,4.573170731707317,74.44957303736795
0.0,4.615384615384616,74.83217021538393
0.0,13.787878787878787,54.43791716278247
0.0,6.521739130434782,57.18062200956937
2.631578947368421,4.663212435233161,69.12378812333316
2.777777777777778,3.3333333333333335,57.37752757680836
2.631578947368421,7.575757575757574,59.82140169686024
2.5,6.521739130434782,70.97841987838012
0.0,13.99652978600347,80.43382290135193
0.0,2.127659574468085,86.2370302660356
2.5,5.434782608695652,85.4654791815118
0.0,4.347826086956521,87.19405521263106
1.6666666666666667,2.7777777777777777,64.31684085084748
0.0,4.651162790697675,63.23948437437803
0.0,9.523809523809524,58.20976149960835
0.0,4.435483870967742,52.24163663033674
2.272727272727273,6.976744186046512,81.51290229022446
1.4705882352941175,4.054054054054055,68.47099678408384
0.0,3.614457831325301,47.29980583453356
0.0,8.088235294117647,64.61600429645542
0.0,8.333333333333334,71.20469411957508
3.571428571428572,4.918032786885246,62.91093117408906
1.8518518518518516,3.9772727272727266,75.39695944735296
2.777777777777778,5.978260869565217,73.78576693844896
0.0,9.0,69.32107311232508
0.0,4.166666666666667,61.50236804479924
0.0,7.086614173228348,59.17919957550234
3.846153846153846,7.407407407407408,36.40581519483882
2.941176470588235,4.411764705882353,40.602732828354185
2.272727272727273,10.555555555555555,72.53243511528517
0.0,5.238095238095238,59.77525764705123
0.0,3.6585365853658534,73.51109168351984
0.0,8.888888888888888,81.20623568094763
0.0,2.5210084033613445,87.14677978102496
0.0,4.320987654320988,70.28433241032906
0.0,3.4482758620689653,71.78719625528137
3.846153846153846,2.1897810218978098,66.06306040712433
0.0,5.232558139534884,58.135390808901256
